order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O02615,29-07-2024,C0060,P0537,S035,In-Store,1,101.98,0.2,81.58
O02616,14-12-2024,C0783,P0159,S025,In-Store,3,223.52,0.2,536.45
O02617,17-06-2024,C0400,P0421,0,Online,1,322.09,0,322.09
O02618,01-09-2023,C0411,P0333,S043,In-Store,3,18.57,0,55.71
O02619,19-11-2023,C0594,P1190,0,Online,3,305.51,0,916.53
O02620,07-02-2025,C0580,P1098,S031,In-Store,1,91.83,0,91.83
O02621,05-05-2024,C0428,P0661,S049,In-Store,2,104.14,0.05,197.87
O02622,29-08-2023,C0238,P0949,0,Online,2,65.96,0,131.92
O02623,17-09-2024,C0315,P0537,0,Online,3,101.98,0.1,275.35
O02624,16-07-2024,C0211,P0510,S042,In-Store,2,156.58,0.05,297.5
O02625,01-08-2023,C0089,P0486,S019,In-Store,1,92.81,0,92.81
O02626,01-06-2024,C0367,P1158,S026,In-Store,2,275.48,0.2,440.77
O02627,16-12-2024,C0389,P0367,0,Online,1,201.12,0.1,181.01
O02628,26-10-2024,C0449,P0388,0,Online,2,300.86,0.1,541.55
O02629,02-06-2023,C0543,P0332,S017,In-Store,1,159.7,0.05,151.71
O02630,18-07-2024,C0524,P0569,S015,In-Store,3,18.44,0,55.32
O02631,03-05-2024,C0596,P0154,S034,In-Store,3,179.52,0,538.56
O02632,04-05-2024,C0514,P0011,S024,In-Store,1,144.13,0.1,129.72
O02633,22-01-2024,C0694,P0233,S041,In-Store,1,82.28,0,82.28
O02634,04-10-2023,C0666,P0517,S037,In-Store,1,203.43,0.05,193.26
O02635,21-07-2023,C0669,P1046,0,Online,2,206.49,0,412.98
O02636,26-03-2024,C0459,P0094,0,Online,2,105.62,0,211.24
O02637,05-06-2023,C0159,P0844,S002,In-Store,3,106.04,0.2,254.5
O02638,13-07-2024,C0208,P0063,S034,In-Store,2,243.6,0,487.2
O02639,26-02-2025,C0067,P0930,0,Online,2,201.43,0.05,382.72
O02640,19-01-2024,C0615,P0849,S041,In-Store,2,111.61,0.1,200.9
O02641,02-11-2024,C0539,P0668,S001,In-Store,1,153.87,0,153.87
O02642,11-02-2025,C0528,P1039,S021,In-Store,1,171.77,0.05,163.18
O02643,28-10-2023,C0478,P0564,0,Online,3,331.22,0.2,794.93
O02644,14-03-2024,C0433,P0093,S046,In-Store,1,243.56,0.2,194.85
O02645,09-08-2024,C0175,P0967,S008,In-Store,2,177.85,0,355.7
O02646,19-05-2024,C0543,P0273,S015,In-Store,1,125.14,0,125.14
O02647,30-12-2024,C0650,P0358,S026,In-Store,1,224.02,0.05,212.82
O02648,18-03-2025,C0270,P0574,0,Online,1,224.11,0.1,201.7
O02649,15-08-2024,C0390,P0376,S021,In-Store,2,79.72,0.2,127.55
O02650,06-03-2025,C0083,P0365,0,Online,1,251.05,0.1,225.95
O02651,22-07-2024,C0673,P0292,0,Online,1,106.04,0.1,95.44
O02652,01-04-2025,C0610,P0038,S017,In-Store,1,179.66,0.05,170.68
O02653,07-11-2024,C0469,P0745,0,Online,3,16.81,0.05,47.91
O02654,02-01-2025,C0272,P1167,S052,In-Store,1,55.44,0,55.44
O02655,14-10-2024,C0385,P0919,0,Online,3,285.64,0.1,771.23
O02656,11-10-2023,C0325,P0272,S057,In-Store,3,43.92,0.1,118.58
O02657,10-04-2025,C0363,P0455,S027,In-Store,1,349.41,0.1,314.47
O02658,17-09-2023,C0081,P1091,S050,In-Store,1,57.04,0.1,51.34
O02659,03-06-2024,C0285,P0033,S055,In-Store,1,288.63,0.2,230.9
O02660,18-07-2024,C0278,P1044,S007,In-Store,1,32.81,0.1,29.53
O02661,26-07-2024,C0583,P0925,S015,In-Store,1,65.74,0.1,59.17
O02662,21-09-2023,C0729,P0819,S012,In-Store,3,85.93,0.05,244.9
O02663,03-07-2024,C0039,P0780,S029,In-Store,2,253.19,0.2,405.1
O02664,20-01-2024,C0075,P0264,S019,In-Store,2,69.39,0.2,111.02
O02665,26-11-2023,C0682,P0356,0,Online,1,98.78,0,98.78
O02666,28-11-2023,C0190,P1074,S010,In-Store,1,330.13,0.2,264.1
O02667,02-10-2023,C0131,P0022,S025,In-Store,2,124.36,0,248.72
O02668,16-11-2023,C0582,P1194,S012,In-Store,2,50.75,0.1,91.35
O02669,08-10-2024,C0604,P0316,S047,In-Store,1,150.05,0.05,142.55
O02670,22-12-2023,C0769,P1132,S055,In-Store,2,117.68,0.2,188.29
O02671,27-10-2023,C0475,P1014,S011,In-Store,3,184.27,0.1,497.53
O02672,04-05-2023,C0444,P0025,S015,In-Store,1,83.7,0.1,75.33
O02673,28-06-2024,C0050,P1071,S051,In-Store,2,145.95,0.1,262.71
O02674,13-07-2023,C0252,P0195,S038,In-Store,2,151.18,0.05,287.24
O02675,17-06-2023,C0613,P0173,0,Online,4,209.18,0.05,794.88
O02676,25-01-2024,C0030,P0009,S018,In-Store,1,250.87,0.1,225.78
O02677,03-07-2023,C0674,P0955,S009,In-Store,2,222.1,0,444.2
O02678,06-09-2023,C0312,P0464,S055,In-Store,1,30.5,0.1,27.45
O02679,02-01-2024,C0577,P0144,0,Online,2,13.11,0,26.22
O02680,15-08-2024,C0528,P1177,S009,In-Store,1,59.49,0.2,47.59
O02681,06-10-2023,C0605,P1106,S020,In-Store,1,88.1,0.2,70.48
O02682,05-01-2025,C0760,P0277,0,Online,2,239.39,0,478.78
O02683,03-07-2024,C0726,P0309,0,Online,5,364.92,0.05,1733.37
O02684,02-07-2024,C0237,P0063,S031,In-Store,2,243.6,0.2,389.76
O02685,02-12-2023,C0104,P0534,S039,In-Store,1,53.64,0.2,42.91
O02686,06-06-2024,C0582,P1116,S052,In-Store,1,207.01,0,207.01
O02687,19-10-2023,C0378,P0823,S056,In-Store,1,121.11,0,121.11
O02688,13-01-2025,C0674,P0746,0,Online,1,28.27,0,28.27
O02689,24-12-2023,C0418,P0837,0,Online,1,231.93,0.2,185.54
O02690,05-12-2023,C0491,P0313,S041,In-Store,2,258.17,0.1,464.71
O02691,12-04-2023,C0006,P0634,0,Online,1,116.61,0.1,104.95
O02692,19-01-2025,C0123,P0334,S004,In-Store,3,135.83,0.05,387.12
O02693,03-09-2023,C0633,P0646,S006,In-Store,2,230.95,0,461.9
O02694,18-04-2024,C0501,P1015,0,Online,1,164.79,0.05,156.55
O02695,10-09-2024,C0358,P0127,0,Online,1,89.43,0,89.43
O02696,20-05-2024,C0780,P0367,S009,In-Store,3,201.12,0.1,543.02
O02697,30-12-2023,C0762,P1195,S004,In-Store,2,21.82,0.05,41.46
O02698,17-06-2023,C0198,P0430,S012,In-Store,2,126.13,0.1,227.03
O02699,16-03-2025,C0300,P0635,0,Online,1,80.35,0.2,64.28
O02700,01-05-2023,C0623,P0000,S031,In-Store,2,64.65,0.2,103.44
O02701,16-07-2024,C0767,P1094,S008,In-Store,1,137.56,0.05,130.68
O02702,15-12-2023,C0067,P0010,S030,In-Store,1,99.46,0.2,79.57
O02703,25-09-2024,C0796,P0146,S040,In-Store,4,297.56,0,1190.24
O02704,17-08-2024,C0704,P1141,S022,In-Store,2,83.18,0,166.36
O02705,01-02-2024,C0244,P0340,S037,In-Store,2,68.28,0.1,122.9
O02706,16-04-2024,C0360,P0785,0,Online,1,57.39,0.1,51.65
O02707,31-10-2024,C0075,P1143,S032,In-Store,1,168.73,0,168.73
O02708,16-07-2023,C0557,P0161,S051,In-Store,1,351.88,0,351.88
O02709,05-12-2023,C0462,P0533,0,Online,1,299.75,0.2,239.8
O02710,18-03-2025,C0254,P0239,S003,In-Store,4,322.42,0.2,1031.74
O02711,02-07-2024,C0002,P0103,0,Online,1,171.58,0.05,163
O02712,01-02-2025,C0012,P0637,S019,In-Store,1,87.73,0,87.73
O02713,30-09-2024,C0018,P0509,S050,In-Store,1,222.66,0.05,211.53
O02714,25-05-2024,C0552,P0049,S037,In-Store,3,186.29,0.2,447.1
O02715,14-07-2023,C0164,P0081,0,Online,2,102.43,0.1,184.37
O02716,09-03-2024,C0557,P1135,S017,In-Store,1,65.37,0.1,58.83
O02717,26-05-2023,C0710,P0043,S034,In-Store,3,123.95,0,371.85
O02718,06-10-2024,C0329,P0322,S021,In-Store,2,40.71,0,81.42
O02719,23-03-2024,C0391,P0578,S045,In-Store,2,178.32,0.05,338.81
O02720,26-05-2023,C0739,P0484,S026,In-Store,2,130.78,0.05,248.48
O02721,20-06-2024,C0194,P0959,0,Online,4,56.21,0,224.84
O02722,10-01-2025,C0519,P0109,S053,In-Store,4,241.11,0.2,771.55
O02723,13-03-2025,C0517,P1143,S002,In-Store,1,168.73,0.05,160.29
O02724,05-02-2024,C0695,P0240,S039,In-Store,3,85.49,0,256.47
O02725,23-07-2023,C0740,P0577,S005,In-Store,2,309.01,0,618.02
O02726,06-03-2025,C0148,P0798,S006,In-Store,2,97.75,0.1,175.95
O02727,18-10-2024,C0566,P0693,S021,In-Store,1,147.47,0.05,140.1
O02728,30-03-2024,C0246,P0381,S007,In-Store,1,169.3,0.2,135.44
O02729,20-04-2023,C0465,P0325,0,Online,1,22.19,0.1,19.97
O02730,15-10-2024,C0481,P0014,S017,In-Store,2,34.42,0.1,61.96
O02731,04-08-2024,C0285,P0606,S044,In-Store,3,6.77,0,20.31
O02732,22-06-2023,C0695,P0281,S057,In-Store,1,197.67,0.05,187.79
O02733,17-08-2024,C0768,P0130,0,Online,1,115.06,0,115.06
O02734,13-02-2024,C0586,P0694,S036,In-Store,3,156.82,0.1,423.41
O02735,10-05-2024,C0476,P0995,S026,In-Store,1,177.45,0.05,168.58
O02736,31-12-2024,C0184,P0508,S048,In-Store,2,35.78,0.2,57.25
O02737,25-07-2024,C0372,P0475,S008,In-Store,2,213.94,0.2,342.3
O02738,05-07-2024,C0547,P0616,0,Online,2,285.94,0.1,514.69
O02739,06-08-2024,C0568,P0918,0,Online,1,259.5,0.2,207.6
O02740,08-05-2024,C0049,P0677,S003,In-Store,1,244.62,0.2,195.7
O02741,05-01-2024,C0405,P0810,0,Online,1,235.44,0,235.44
O02742,08-12-2024,C0132,P1087,S005,In-Store,2,36.72,0.2,58.75
O02743,07-07-2024,C0008,P1116,S000,In-Store,2,207.01,0.05,393.32
O02744,13-07-2024,C0606,P0242,S003,In-Store,1,138.25,0.05,131.34
O02745,25-02-2025,C0146,P0747,0,Online,1,127.24,0.1,114.52
O02746,03-04-2024,C0705,P0409,S029,In-Store,1,263.72,0.1,237.35
O02747,11-07-2023,C0712,P0188,S054,In-Store,3,302.59,0,907.77
O02748,21-02-2025,C0191,P0803,0,Online,1,180.46,0.2,144.37
O02749,23-07-2023,C0474,P0714,S017,In-Store,1,219.22,0.2,175.38
O02750,17-07-2023,C0677,P0658,0,Online,2,136.72,0.1,246.1
O02751,05-01-2024,C0604,P0280,0,Online,1,31.96,0.1,28.76
O02752,14-07-2024,C0619,P0576,S059,In-Store,2,323.53,0.1,582.35
O02753,17-10-2023,C0092,P0254,S040,In-Store,3,266.56,0,799.68
O02754,21-12-2023,C0609,P0797,S022,In-Store,1,229.4,0.05,217.93
O02755,08-10-2024,C0289,P0676,S025,In-Store,2,199.44,0.05,378.94
O02756,03-05-2024,C0611,P0759,0,Online,1,71.59,0.2,57.27
O02757,16-05-2024,C0053,P0644,S024,In-Store,1,177.67,0,177.67
O02758,29-03-2024,C0418,P0210,S053,In-Store,2,193.02,0.05,366.74
O02759,30-10-2024,C0433,P0062,S018,In-Store,1,234.63,0.2,187.7
O02760,09-04-2025,C0157,P0863,S025,In-Store,2,109.7,0,219.4
O02761,01-02-2025,C0361,P0128,0,In-Store,2,115.63,0,231.26
O02762,27-07-2024,C0203,P0008,0,Online,2,18.19,0.05,34.56
O02763,30-01-2025,C0650,P0184,S051,In-Store,3,207.61,0,622.83
O02764,09-12-2023,C0055,P0710,S036,In-Store,2,23.5,0,47
O02765,25-06-2024,C0183,P0523,S013,In-Store,3,228.06,0.05,649.97
O02766,02-01-2025,C0314,P0905,S003,In-Store,1,138.07,0.2,110.46
O02767,15-11-2024,C0749,P0748,0,Online,2,14.14,0.1,25.45
O02768,20-11-2023,C0478,P1195,0,Online,2,21.82,0.2,34.91
O02769,14-10-2024,C0752,P0163,S059,In-Store,1,136.28,0.2,109.02
O02770,24-12-2023,C0761,P0615,S025,In-Store,2,92.09,0.05,174.97
O02771,12-12-2023,C0397,P0252,S012,In-Store,4,231.15,0.1,832.14
O02772,05-06-2024,C0506,P0540,S035,In-Store,1,216.88,0.2,173.5
O02773,05-02-2025,C0007,P0766,S003,In-Store,2,103.05,0.05,195.79
O02774,01-11-2023,C0763,P0979,S051,In-Store,2,117.11,0,234.22
O02775,21-10-2023,C0250,P0012,S006,In-Store,1,331.78,0.05,315.19
O02776,23-12-2023,C0617,P0737,S015,In-Store,1,121.72,0.05,115.63
O02777,04-11-2023,C0147,P0981,0,Online,1,11.42,0.05,10.85
O02778,03-09-2023,C0414,P0592,0,Online,1,57.43,0.05,54.56
O02779,29-08-2024,C0136,P0659,0,Online,3,218.6,0.05,623.01
O02780,17-07-2023,C0471,P0770,S037,In-Store,1,221.83,0.05,210.74
O02781,30-11-2023,C0449,P0969,S039,In-Store,1,171.98,0.05,163.38
O02782,10-01-2024,C0547,P0692,S002,In-Store,2,39.72,0.05,75.47
O02783,13-05-2023,C0186,P0044,0,In-Store,1,22.6,0,22.6
O02784,06-08-2023,C0631,P0386,0,Online,1,212.69,0.05,202.06
O02785,22-05-2023,C0300,P0283,0,Online,2,303.48,0.1,546.26
O02786,08-03-2024,C0072,P0644,S056,In-Store,3,177.67,0,533.01
O02787,19-03-2024,C0494,P0678,S055,In-Store,2,109.85,0,219.7
O02788,08-04-2025,C0275,P0700,0,Online,2,111.25,0.2,178
O02789,30-01-2024,C0453,P0662,S044,In-Store,2,284.9,0,569.8
O02790,17-12-2023,C0226,P0254,0,Online,2,266.56,0.2,426.5
O02791,28-10-2023,C0251,P0437,S011,In-Store,2,31.48,0.2,50.37
O02792,30-07-2023,C0742,P0308,S031,In-Store,1,53.99,0.2,43.19
O02793,11-08-2024,C0223,P0417,S026,In-Store,2,56.54,0,113.08
O02794,07-09-2023,C0411,P0611,S001,In-Store,10,121.34,0.2,970.7
O02795,08-10-2023,C0571,P0740,0,Online,2,149.47,0.2,239.15
O02796,11-05-2023,C0343,P0641,0,Online,1,240.92,0.1,216.83
O02797,16-08-2024,C0294,P0173,S002,In-Store,4,209.18,0.2,669.38
O02798,18-07-2023,C0304,P0109,0,Online,1,241.11,0.2,192.89
O02799,13-06-2024,C0691,P0889,S048,In-Store,1,13.19,0.1,11.87
O02800,04-02-2025,C0438,P0928,S023,In-Store,1,175.55,0,175.55
O02801,05-05-2024,C0440,P0327,0,Online,2,277.77,0,555.54
O02802,07-01-2024,C0414,P0390,S042,In-Store,3,178.02,0.1,480.65
O02803,26-05-2023,C0059,P0826,S050,In-Store,1,130.91,0.1,117.82
O02804,16-06-2023,C0746,P0145,0,Online,1,193.44,0.2,154.75
O02805,22-03-2025,C0609,P0994,S013,In-Store,2,89.99,0,179.98
O02806,04-05-2024,C0222,P0082,S036,In-Store,1,177.36,0.2,141.89
O02807,21-02-2024,C0554,P0568,S038,In-Store,1,216.22,0,216.22
O02808,11-07-2024,C0723,P1036,S037,In-Store,1,145.93,0.1,131.34
O02809,02-07-2024,C0014,P0577,S051,In-Store,1,309.01,0.05,293.56
O02810,07-11-2023,C0426,P0893,0,Online,2,170.21,0.05,323.4
O02811,16-01-2025,C0227,P0255,0,Online,1,21.15,0.2,16.92
O02812,07-04-2024,C0103,P0321,S037,In-Store,1,233.35,0,233.35
O02813,14-10-2024,C0106,P0674,S035,In-Store,1,170.59,0.1,153.53
O02814,17-09-2023,C0016,P0008,S011,In-Store,2,18.19,0.2,29.1
O02815,07-08-2024,C0715,P0334,0,Online,2,135.83,0.05,258.08
O02816,23-05-2024,C0543,P0622,S019,In-Store,2,297.57,0.05,565.38
O02817,07-08-2024,C0652,P0330,S045,In-Store,2,355.55,0.2,568.88
O02818,10-12-2023,C0712,P1006,0,Online,2,262.46,0.05,498.67
O02819,16-05-2023,C0131,P0419,S041,In-Store,2,209.55,0.2,335.28
O02820,11-02-2025,C0673,P1119,S018,In-Store,1,64.93,0,64.93
O02821,09-04-2024,C0050,P0787,S046,In-Store,2,220.2,0.05,418.38
O02822,25-08-2024,C0261,P1178,S025,In-Store,2,63.25,0.1,113.85
O02823,26-04-2024,C0588,P1098,S017,In-Store,2,91.83,0.2,146.93
O02824,16-09-2024,C0695,P0664,S043,In-Store,1,191.74,0.2,153.39
O02825,04-05-2023,C0580,P0792,0,Online,1,96,0.05,91.2
O02826,28-08-2024,C0635,P0910,0,Online,1,231.06,0.2,184.85
O02827,19-01-2024,C0051,P1112,0,Online,2,251.63,0.05,478.1
O02828,01-05-2023,C0393,P0820,0,Online,3,310.73,0,932.19
O02829,16-10-2023,C0364,P0652,S043,In-Store,1,171.03,0.2,136.82
O02830,12-09-2023,C0338,P1022,S033,In-Store,2,146.67,0.2,234.67
O02831,23-11-2023,C0769,P0734,S022,In-Store,2,33.37,0,66.74
O02832,23-08-2024,C0176,P0521,S017,In-Store,10,206.03,0,2060.3
O02833,05-01-2025,C0395,P1072,S033,In-Store,1,200.65,0.2,160.52
O02834,27-08-2024,C0135,P0596,S022,In-Store,2,291.59,0,583.18
O02835,18-12-2023,C0361,P0522,S009,In-Store,2,105.69,0.05,200.81
O02836,15-09-2024,C0309,P0532,0,Online,4,49.14,0.2,157.25
O02837,09-01-2024,C0005,P0294,S053,In-Store,1,139.28,0.05,132.32
O02838,12-09-2023,C0416,P1094,S001,In-Store,2,137.56,0.05,261.36
O02839,19-09-2024,C0481,P0085,S028,In-Store,1,88.88,0,88.88
O02840,27-07-2023,C0418,P0397,0,Online,1,29.62,0.1,26.66
O02841,05-11-2023,C0274,P0315,S032,In-Store,1,193.09,0.2,154.47
O02842,01-06-2023,C0046,P0681,S034,In-Store,2,342.55,0.05,650.85
O02843,28-08-2023,C0623,P0569,S013,In-Store,4,18.44,0.1,66.38
O02844,12-08-2024,C0012,P1195,S040,In-Store,1,21.82,0,21.82
O02845,28-02-2024,C0487,P0498,S054,In-Store,1,35.81,0.2,28.65
O02846,07-12-2023,C0279,P0689,S035,In-Store,2,46.7,0.1,84.06
O02847,12-12-2023,C0371,P0797,S033,In-Store,1,229.4,0,229.4
O02848,14-06-2023,C0043,P0950,0,Online,1,182.2,0.2,145.76
O02849,19-12-2023,C0503,P0612,S000,In-Store,2,257.98,0.1,464.36
O02850,12-04-2023,C0654,P0456,S043,In-Store,2,238.72,0,477.44
O02851,30-01-2024,C0598,P1123,0,Online,20,75.06,0.2,1201
O02852,19-08-2024,C0734,P0513,0,Online,1,27.18,0,27.18
O02853,13-09-2024,C0092,P0724,S038,In-Store,1,171.56,0.05,162.98
O02854,19-09-2024,C0287,P0035,S054,In-Store,1,270.68,0.1,243.61
O02855,24-09-2023,C0232,P0197,S028,In-Store,1,180.86,0.2,144.69
O02856,28-07-2023,C0545,P0894,S039,In-Store,2,243.1,0.1,437.58
O02857,18-09-2023,C0116,P0632,0,Online,1,73.39,0.2,58.71
O02858,28-06-2024,C0703,P1070,S012,In-Store,1,20.86,0,20.86
O02859,03-01-2025,C0772,P0264,S020,In-Store,1,69.39,0.2,55.51
O02860,20-09-2024,C0283,P0217,S010,In-Store,2,197.95,0.05,376.1
O02861,29-06-2024,C0225,P0344,S027,In-Store,3,196.16,0,588.48
O02862,24-09-2024,C0369,P1123,S039,In-Store,1,75.06,0.1,67.55
O02863,28-09-2023,C0430,P0984,0,Online,1,201.59,0.05,191.51
O02864,28-11-2024,C0454,P0394,0,In-Store,1,219,0.2,175.2
O02865,27-06-2024,C0604,P0437,S041,In-Store,2,31.48,0,62.96
O02866,01-05-2023,C0542,P0184,S032,In-Store,2,207.61,0.05,394.46
O02867,26-03-2025,C0150,P0781,S052,In-Store,1,153.3,0.1,137.97
O02868,08-02-2025,C0424,P1123,S001,In-Store,1,75.06,0.2,60.05
O02869,24-05-2023,C0241,P0273,S009,In-Store,2,125.14,0.05,237.77
O02870,29-07-2023,C0121,P0922,S017,In-Store,3,281.17,0,843.51
O02871,24-05-2023,C0175,P0466,S052,In-Store,1,135.41,0,135.41
O02872,20-02-2025,C0515,P0877,0,In-Store,1,238.06,0.2,190.45
O02873,08-05-2024,C0565,P0574,S028,In-Store,2,224.11,0.1,403.4
O02874,09-08-2024,C0072,P0911,S020,In-Store,1,298.36,0.1,268.52
O02875,05-04-2025,C0537,P0158,S056,In-Store,3,106.61,0,319.83
O02876,25-07-2023,C0766,P0430,S004,In-Store,1,126.13,0.1,113.52
O02877,27-03-2024,C0328,P1011,S035,In-Store,1,88.39,0.1,79.55
O02878,29-11-2024,C0623,P0799,0,Online,2,61.07,0.05,116.03
O02879,02-07-2024,C0563,P1048,S013,In-Store,1,60.3,0,60.3
O02880,08-04-2024,C0017,P0980,S009,In-Store,1,34.02,0.05,32.32
O02881,18-02-2025,C0697,P0222,0,Online,1,213.61,0,213.61
O02882,07-12-2023,C0341,P0180,S051,In-Store,3,331.2,0,993.6
O02883,22-05-2023,C0580,P1105,S024,In-Store,1,14.96,0,14.96
O02884,30-09-2023,C0137,P0054,S031,In-Store,1,315.6,0,315.6
O02885,25-06-2023,C0397,P0684,0,Online,2,222.84,0,445.68
O02886,26-04-2024,C0600,P0270,0,Online,1,245.33,0.05,233.06
O02887,01-07-2024,C0147,P0793,S057,In-Store,1,273.34,0.05,259.67
O02888,02-04-2024,C0723,P1047,S054,In-Store,2,126.31,0.2,202.1
O02889,02-06-2024,C0622,P0930,S015,In-Store,2,201.43,0.1,362.57
O02890,02-05-2023,C0502,P0671,S039,In-Store,4,50.49,0.2,161.57
O02891,20-08-2023,C0596,P0461,S012,In-Store,2,201.11,0.1,362
O02892,10-04-2025,C0456,P0027,S028,In-Store,3,236.79,0.05,674.85
O02893,07-05-2024,C0784,P0349,S042,In-Store,1,134.4,0.05,127.68
O02894,20-05-2023,C0337,P0696,S043,In-Store,1,157.7,0.1,141.93
O02895,11-10-2023,C0033,P0732,0,Online,2,186.46,0,372.92
O02896,01-09-2024,C0632,P0455,S045,In-Store,2,349.41,0.1,628.94
O02897,11-01-2025,C0318,P0752,S034,In-Store,1,273.69,0.05,260.01
O02898,28-12-2023,C0078,P0637,0,Online,1,87.73,0.2,70.18
O02899,12-01-2024,C0667,P0209,S059,In-Store,2,25.81,0.05,49.04
O02900,08-07-2024,C0059,P0660,S012,In-Store,2,161.23,0.2,257.97
O02901,04-04-2024,C0454,P0233,S048,In-Store,2,82.28,0.2,131.65
O02902,12-02-2025,C0795,P1093,S047,In-Store,2,143.78,0,287.56
O02903,21-08-2024,C0448,P0922,S034,In-Store,1,281.17,0,281.17
O02904,08-03-2024,C0145,P0475,S019,In-Store,1,213.94,0.1,192.55
O02905,06-05-2024,C0524,P0597,0,Online,1,105.66,0.2,84.53
O02906,30-04-2023,C0300,P0050,S014,In-Store,3,188.61,0.2,452.66
O02907,07-03-2024,C0437,P0610,S004,In-Store,2,254.51,0.2,407.22
O02908,01-02-2025,C0137,P0653,S048,In-Store,1,62.89,0.2,50.31
O02909,30-09-2024,C0213,P0243,S017,In-Store,1,62.91,0.2,50.33
O02910,01-12-2024,C0723,P0328,S045,In-Store,4,126.04,0.05,478.95
O02911,21-10-2024,C0239,P0213,S035,In-Store,1,192.05,0.05,182.45
O02912,26-05-2023,C0139,P1156,S021,In-Store,1,31.98,0.1,28.78
O02913,12-06-2023,C0677,P0623,S052,In-Store,2,122.49,0.05,232.73
O02914,04-02-2025,C0307,P0185,S047,In-Store,2,189.67,0.1,341.41
O02915,25-09-2023,C0355,P0520,S037,In-Store,2,288.31,0.2,461.3
O02916,04-01-2025,C0024,P0955,S019,In-Store,3,222.1,0.1,599.67
O02917,18-04-2024,C0482,P0521,S046,In-Store,2,206.03,0,412.06
O02918,15-10-2024,C0647,P1172,S018,In-Store,1,354.52,0,354.52
O02919,28-08-2024,C0498,P0548,S059,In-Store,1,209.52,0,209.52
O02920,01-11-2024,C0452,P0006,S017,In-Store,2,233.12,0.05,442.93
O02921,20-03-2025,C0078,P1051,S025,In-Store,4,36.09,0,144.36
O02922,18-07-2023,C0293,P0202,0,Online,1,218.6,0.1,196.74
O02923,13-03-2025,C0683,P0982,S056,In-Store,3,83.76,0,251.28
O02924,29-11-2023,C0261,P1151,0,Online,2,258.14,0.2,413.02
O02925,28-03-2025,C0294,P0052,S008,In-Store,2,95.71,0.05,181.85
O02926,21-03-2024,C0295,P0494,S049,In-Store,1,82.34,0,82.34
O02927,02-07-2023,C0434,P0712,S047,In-Store,1,124,0,124
O02928,14-04-2023,C0661,P1198,S052,In-Store,2,285.33,0.05,542.13
O02929,12-12-2023,C0193,P0851,S029,In-Store,2,70.32,0,140.64
O02930,30-08-2023,C0386,P0850,S017,In-Store,20,321.09,0,6421.8
O02931,23-02-2024,C0320,P0807,S017,In-Store,1,135.25,0.05,128.49
O02932,19-09-2024,C0032,P0275,S053,In-Store,1,284.15,0.05,269.94
O02933,03-02-2024,C0715,P0450,0,Online,1,225.1,0,225.1
O02934,29-09-2023,C0213,P0896,S035,In-Store,2,165.91,0.05,315.23
O02935,08-02-2024,C0499,P0733,S001,In-Store,2,218.05,0,436.1
O02936,24-07-2024,C0463,P0147,S040,In-Store,1,101.99,0.1,91.79
O02937,03-07-2023,C0413,P0246,0,Online,1,40,0,40
O02938,03-03-2025,C0216,P0502,S022,In-Store,1,256.28,0,256.28
O02939,28-06-2023,C0404,P0738,S019,In-Store,1,203.31,0.05,193.14
O02940,08-11-2023,C0385,P0107,0,Online,1,193.34,0.2,154.67
O02941,12-10-2023,C0769,P0262,S004,In-Store,1,48.1,0.1,43.29
O02942,13-05-2024,C0658,P0781,S040,In-Store,1,153.3,0.1,137.97
O02943,24-04-2024,C0776,P0323,S031,In-Store,1,141.5,0.2,113.2
O02944,03-02-2025,C0269,P0189,0,Online,1,177.09,0,177.09
O02945,08-06-2023,C0476,P1121,S011,In-Store,4,7.73,0.1,27.83
O02946,21-04-2024,C0746,P0426,S050,In-Store,3,289.27,0.1,781.03
O02947,17-06-2023,C0699,P0523,S025,In-Store,1,228.06,0.2,182.45
O02948,21-06-2024,C0546,P1097,0,Online,2,165.33,0,330.66
O02949,20-11-2023,C0773,P0493,S004,In-Store,2,178.11,0.1,320.6
O02950,05-04-2024,C0282,P0774,S044,In-Store,3,58.03,0,174.09
O02951,19-11-2024,C0493,P0598,S012,In-Store,1,169.19,0.05,160.73
O02952,05-10-2023,C0117,P0533,S037,In-Store,3,299.75,0.2,719.4
O02953,02-11-2024,C0477,P0595,S013,In-Store,1,277.06,0,277.06
O02954,11-04-2023,C0704,P0016,0,Online,1,57.06,0.1,51.35
O02955,15-10-2023,C0451,P1014,S027,In-Store,2,184.27,0,368.54
O02956,26-04-2024,C0053,P1082,S032,In-Store,3,35.93,0,107.79
O02957,04-08-2023,C0740,P1097,S015,In-Store,4,165.33,0,661.32
O02958,05-06-2024,C0596,P0172,S017,In-Store,1,89.42,0,89.42
O02959,23-11-2024,C0443,P0985,S010,In-Store,2,57.24,0,114.48
O02960,17-08-2024,C0015,P0995,S004,In-Store,1,177.45,0.2,141.96
O02961,11-10-2023,C0629,P0830,S020,In-Store,2,200.01,0.2,320.02
O02962,11-08-2024,C0338,P0930,S026,In-Store,1,201.43,0,201.43
O02963,02-06-2023,C0438,P1184,S015,In-Store,1,32.67,0,32.67
O02964,25-04-2023,C0269,P0367,S012,In-Store,1,201.12,0,201.12
O02965,17-11-2023,C0054,P0378,0,Online,2,99.58,0.05,189.2
O02966,20-04-2023,C0442,P0686,S044,In-Store,1,351.61,0.1,316.45
